Crossbow Technology, Inc	
Shine Profit Development Limited	
Hua Jung Components Co., Ltd.	
Canoga Perkins Corporation	
Beijing Thomson CITIC Digital Technology Co. LTD.	
SEAKR Engineering, Inc.	
D-MAX Technology Co.,Ltd	
Zoltan Technology Inc.	
Core System Japan	
Medicis Technologies Corporation	
Conklin Corporation	
Chengdu Maipu Electric Industrial Co., Ltd.	
VDS Vosskuhler GmbH	
MICROBUS DESIGNS LTD.	
Shanghai Xun Shi Communications Equipment Ltd. Co.	
KBVISION GROUP	
Cochlear Limited	
Telefunken Radio Communication Systems GmbH &CO.KG	
Jupiters Technology	
LASERANIMATION SOLLINGER GMBH	
Force Communications, Inc.	
Carry Technology Co.,Ltd	
Shenzhen Cultraview Digital Technology Co.,Ltd Shanghai Branch	
TAIWAN FIRST LINE ELEC. CORP.	
HDMI Licensing, LLC	
Sperian Protection Instrumentation	
OnePlus Tech (Shenzhen) Ltd	
Embedded Wireless GmbH	
IMPULSE TECHNOLOGY	
Discovery Com	
StoreAge Networking Technologies	
JDC Tech Co., Ltd.	
Lynxspring, Incl.	
Arcontia International AB	
Applied Instruments B.V.	
Teradata Corporation	
MR&D Manufacturing	
FIRST INTERNAT'L COMPUTER, INC	
E-Fuel Corporation	
I/O Interconnect Inc.	
DENSITRON TAIWAN LTD.	
YVES TECHNOLOGY CO., LTD.	
SMART Modular Technologies	
Stonestreet One LLC	
ADID SA	
Airgo Networks, Inc.	
WILLNET, INC.	
ESSEGI SRL	
NT-ware Systemprg GmbH	
Trio Datacom Pty Ltd	
Meso Scale Diagnostics, LLC	
RED Digital Cinema	
Hefei Radio Communication Technology Co., Ltd	
ZEFATEK Co.,LTD	
Nippon Denki Kagaku Co.,LTD	
ELTEC ELEKTRONIK AG	
RF Controls, LLC	
FRONTIER TECHNOLOGIES CORP.	
FORICS Electronic Technology Co., Ltd.	
SIGMA CORPORATION	
IgniteNet	
TD Systems Corporation	
Kawasaki Microelectronics Incorporated	
Betty TV Technology AG	
LOENK	
RISE COMPUTER INC.	
Rittmeyer AG	
Techcity Technology co., Ltd.	
ELIOP S.A.	
RACOM, s.r.o.	
Biamp Systems	
Kiyon, Inc.	
Asoni Communication Co., Ltd.	
VerScient, Inc.	
Shenzhen Xinfa Electronic Co.,ltd	
Jiangsu dewosi electric co., LTD	
Takamisawa Cybernetics Co., Ltd.	
Alistel Inc.	
Smartisan Technology Co., Ltd.	
Optical Communications Products Inc.	
ZEAL CORPORATION	
Actions Microelectronics Co., Ltd	
MEMOTEC, INC.	
Digital Barriers Advanced Technologies	
S Squared Innovations Inc.	
Zaffire	
Beijing Xinwei Telecom Technology Co., Ltd.	
FOVEON, INC.	
Benu Networks, Inc.	
AirDefense, Inc.	
NeoAxiom Corp.	
SkyHawke Technologies, LLC	
Brightsource Industries Israel LTD	
GuangZhou Bonsoninfo System CO.,LTD	
Autonet Mobile	
Taiwick Limited	
M.I. SYSTEMS, K.K.	
HD DIGITAL TECH CO., LTD.	
GAMMADATA COMPUTER GMBH	
BEFEGA GmbH	
HEOL DESIGN	
LevelOne Communications (India) Private Limited	
ETAS GmbH	
Beijing Soul Technology Co.,Ltd.	
ADATA Technology Co., Ltd	
Aurora Networks	
Inter-M Corporation	
Viaas Inc	
Futaba-Kikaku	
SAMSUNG Electronics. Co. LTD	
COMTRON, INC.	
Accsense, Inc.	
VPNet, Inc.	
Bee Beans Technologies, Inc.	
S.C. ADD-PRODUCTION S.R.L.	
Bellon Pty Ltd	
INTELLIWORXX, INC.	
CONCH ELECTRONIC Co.,Ltd	
Unico, Inc.	
Justone Technologies Co., Ltd.	
Honey Bee (Hong Kong) Limited	
MURATA MACHINERY, LTD.	
ABB Global Industries and Services Private Limited	
WiLife, Inc.	
Adventiq Ltd.	
Elettronica Santerno SpA	
PLURIS, INC.	
FAST MULTIMEDIA AG	
Dexin Corporation	
Zebra Information Tech Co. Ltd	
CMC	
INTERLINK SYSTEM CO., LTD.	
International Communications Products, Inc.	
EGEMEN Bilgisayar Muh San ve Tic LTD STI	
Metera Networks, Inc.	
Shanghai Tricheer Technology Co.,Ltd.	
Siemens AG	
Raonet Systems, Inc.	
EMAIL ELECTRONICS	
IN2 GROUPE INTERTECHNIQUE	
Shenzhen Reecam Tech.Ltd.	
MBTech Systems, Inc.	
Grundfos Holding	
Erwin Peters Systemtechnik GmbH	
Isilon Systems Inc.	
Protronic (Far East) Ltd.	
ESI	
APPLIED MICROSYSTEMS CORP.	
IZT GmbH	
AVALON IMAGING SYSTEMS, INC.	
Continental Automotive Systems Inc.	
UNIGRAND LTD	
Adatis GmbH & Co. KG	
Telecom Design	
CELIZION Inc.	
UUNET TECHNOLOGIES, INC.	
FabiaTech Corporation	
SkyPilot Network, Inc	
RF Innovations Pty Ltd	
Leica Microsystems	
ROBOX SPA	
Integrated Medical Systems, Inc.	
Tandem Computers	
Mobile Computing Promotion Consortium	
IQ Wireless GmbH	
AgJunction	
Agat-RT, Ltd.	
Pandachip Limited	
Aristocrat Technologies Australia Pty. Ltd.	
Withings	
Woojyun Systec Co., Ltd.	
Rail & Road Protec GmbH	
Zhong Shan City Litai Electronic Industrial Co. Ltd	
AAI Corporation	
Clivet S.p.A.	
Ultracker Technology CO., Inc	
LEROY AUTOMATION	
NETCOM RESEARCH INCORPORATED	
Zencheer Communication Technology Co., Ltd.	
Xeline Co., Ltd.	
ORIENT TELECOM CO., LTD.	
A-Max Technology Macao Commercial Offshore Company Limited	
CENiX Inc.	
ThinGlobal LLC	
YAMATAKE-HONEYWELL CO., LTD.	
Sirius System Co, Ltd.	
LTX-Credence CORPORATION	
Sütron Electronic GmbH	
Eaton Automation AG	
Teleware Network Systems	
KoamTac	
Legra Systems, Inc.	
ATHENIX CORPORATION	
Sunrex Technology Corp	
Marine Sonic Technology, Ltd.	
Aclara Power-Line Systems Inc.	
AVerMedia Information Inc.	
ABB AG	
Pelco	
FINECOM CO., LTD.	
Shenzhen Wision Technology Holding Limited	
Cosco Electronics Co., Ltd.	
BERAN INSTRUMENTS LTD.	
Infratec Datentechnik GmbH	
Lokel s.r.o.	
A7 Engineering, Inc.	
SAMWONFA Co.,Ltd.	
Silicondust Engineering Ltd	
Tiqit Computers, Inc.	
IDY Corporation	
ALTOS INDIA LIMITED	
RDA Technologies Ltd.	
IRCO Sistemas de Telecomunicación S.A.	
Teralink Communications	
COMPUTER PERIPHERALS, INC.	
KENWIN INDUSTRIAL(HK) LTD.	
Sinetica Corporation Limited	
GJsun Optical Science and Tech Co.,Ltd.	
Nippon Electro-Sensory Devices	
Mine Site Technologies	
Gigastone Corporation	
Giga-Byte Technology Co., Ltd.	
Leopold Kostal GmbH &Co. KG	
ENDESA SERVICIOS, S.L.	
GESPAC, S.A.	
CoreOS	
ATARI CORPORATION	
daesung network	
Asotel Communication Limited Taiwan Branch	
Vsecure 2000 LTD.	
TDA Tech Pty Ltd	
Niigata Power Systems Co., Ltd.	
ULTRAK, INC.	
A5TEK Corp.	
Prominvest	
Remotec, Inc.	
EA DISPLAY LIMITED	
JM-DATA GmbH	
ESP	
VORAX CORPORATION	
AEG Power Solutions	
Lodam Electronics A/S	
Digitel S/A Industria Eletronica	
Zhejiang Tmall Technology Co., Ltd.	
ABB POWER T&D COMPANY, INC.	
Entertainment Solutions, S.L.	
SafeWeb Inc	
Acorp Electronics Corp.	
MIHARU COMMUNICATIONS Inc	
TOKYO ELECTRIC CO.,LTD	
IDS, Inc	
TERMA ELEKTRONIK AS	
TIDOMAT AB	
Walnut Media Network	
N.V. PHILIPS INDUSTRIAL ACTIVITIES	
Phoenix International Co., Ltd	
MICRO-STAR INT'L CO.,LTD	
Complete Media Systems	
MICO ELECTRIC(SHENZHEN) LIMITED	
Wonde Proud Technology Co., Ltd	
Haliplex Communications	
Leutron Vision	
MKS Instruments Deutschland GmbH	
Color Kinetics	
CASTELLE CORPORATION	
Micro-Star INTL CO., LTD.	
AVICI SYSTEMS INC.	
MIKLYN DEVELOPMENT CO.	
TAIFATECH INC.	
Winward Industrial Limited	
MANUFACTURE DES MONTRES ROLEX SA	
CANARY COMMUNICATIONS, INC.	
Shenzhen H&T Intelligent Control Co.,Ltd.	
MobileAria	
Shenzhen Qihu Intelligent Technology Company Limited	
GN Audio A/S	
TECNO MOBILE LIMITED	
YoungWoo Telecom Co. Ltd.	
SPECTRIX CORPORATION	
PacStar Corp.	
GCT Semiconductor, Inc	
JiangSu Joyque Information Industry Co.,Ltd	
Benchmark Electronics ( Thailand ) Public Company Limited	
Zhejiang Weirong Electronic Co., Ltd	
Tiptel AG	
Bonfiglioli Vectron GmbH	
Aliwei Communications, Inc	
DRS Imaging and Targeting Solutions	
Kilchherr Elektronik AG	
GCC TECHNOLOGIES,INC.	
NHN Entertainment	
DIGITAL TRANSMISSION SYSTEMS	
SUSE Linux GmbH	
StorSimple Inc	
IEA S.R.L.	
ViewSonic Corporation	
THOMAS CONRAD CORP.	
Topspin Communications, Inc.	
Telebau GmbH	
BARRON MCCANN LTD.	
IMI TECHNOLOGY CO., LTD	
MICROBOARDS, INC.	
LGE	
Cognitive Systems Corp.	
udworks Co., Ltd.	
Secure Systems & Services	
AK-Systems Ltd	
TRUMPF Laser GmbH + Co. KG	
ESP SYSTEMS, LLC	
ADC Techonology	
Chung Fu Chen Yeh Enterprise Corp.	
S Net Systems Inc.	
TECHNICALLY ELITE CONCEPTS	
Canhold International Limited	
Costar Video Systems	
JNC Systems, Inc.	
GRUNDIG AG	
Move Innovation	
SM Information & Communication	
FICHET SECURITE ELECTRONIQUE	
Celeno Communications	
Cortina Systems Inc	
Solidwintech	
Hitachi Data Systems	
WooJooIT Ltd.	
AG-E GmbH	
Fullpower Technologies, Inc.	
Motorola Mobility LLC, a Lenovo Company	
Micro Motion Inc	
Silex Technology, Inc.	
KESTREL SOLUTIONS	
Motorola, Broadband Solutions Group	
Defzone B.V.	
CenturyLink	
NITTO TSUSHINKI CO., LTD	
CANOPUS CO., LTD.	
IDFone Co., Ltd.	
ITOH DENKI CO,LTD.	
Seagate Cloud Systems Inc	
Raisecom Technology	
Albatron Technology	
Capinfo Company Limited	
Swirlnet A/S	
Bayan Audio	
BEOVIEW INTERCOM DOO	
Pico-Tesla Magnetic Therapies	
VCS Video Communication Systems AG	
Optimal Technologies International Inc.	
MIA Corporation	
IDIS Co., Ltd.	
TELLABS OPERATIONS, INC.	
Shadong Luneng Jicheng Electronics,Co.,Ltd	
PT. Prasimax Inovasi Teknologi	
API MOTION	
Rebel.com, Inc.	
WaveAccess, Ltd.	
Noon Technology Co., Ltd	
SEMINDIA SYSTEMS PRIVATE LIMITED	
nStor Technologies, Inc.	
ART JAPAN CO., LTD.	
GuangZhou Post & Telecom Equipment ltd	
Foss Analytical A/S	
Time America, Inc.	
Itibia Technologies	
Kyocera Wireless Corp.	
Thincom Technology Co.,Ltd	
Newcotech,Ltd	
Inspur (Shandong) Electronic Information Co., Ltd	
NIDEC SANKYO CORPORATION	
Environmental Systems and Services	
Zelax	
DataFab Systems Inc.	
MaxTronic International Co., Ltd.	
Optical Systems Design	
Cobham Defence Communications Ltd	
MAGNA COMPUTER CORPORATION	
Magic Point Inc.	
Golden Electronics Technology Co., Ltd.	
AERAS Networks, Inc.	
Chip2Chip	
IC ENSEMBLE, INC.	
NET-SOURCE, INC.	
Japan Control Engineering Co., Ltd.	
bio-logic SA	
Z-TEC	
ShenZhen IDWELL Technology CO.,Ltd	
Sinkyo Electron Inc	
Broadcom Limited	
XROSSTECH, INC.	
Coherent	
TELSPEC LTD	
Shanghai Notion Information Technology CO.,LTD.	
Patriot Memory	
OPNET Technologies CO., LTD.	
Soladigm, Inc.	
Thales Transportation Systems GmbH	
Quasar Technologies, Inc.	
CARNEGIE-MELLON UNIVERSITY	
Robert Bosch GmbH, VT-ATMO	
WhereWhen Corp	
NuCom HK Ltd.	
Listman Home Technologies, Inc.	
Fival Science & Technology Co.,Ltd.	
Pacific Satellite International Ltd.	
ArrowPoint Communications	
PT Inovacao	
Freecom Technologies GmbH	
JAPAN MINICOMPUTER SYSTEMS CO., Ltd.	
ITI    LTD	
Bridge Technologies Co AS	
Neokoros Brasil Ltda	
ALANTRO COMMUNICATIONS	
Cheops Elektronik	
CERA ELECTRONIQUE	
SAEJIN T&M Co., Ltd.	
Rockwell Automation	
Ralink Technology, Corp.	
ShenZhen XunBao Network Technology Co Ltd	
eSang Technologies Co., Ltd.	
Wistron InfoComm(Kunshan)Co.,Ltd.	
NETWORK SYSTEMS CORP.	
B&W NUCLEAR SERVICE COMPANY	
NEC Platforms, Ltd	
Telsy Elettronica S.p.A.	
California Amplifier	
LeWiz Communications Inc.	
LightSand Communications, Inc.	
ShenZhen MovingComm Technology Co., Limited	
DATATREK CORPORATION	
NUVICO	
WPS Parking Systems	
FIBERDATA AB	
Tymphany HK Limited	
Gigabit Systems Inc.	
Lightware Visual Engineering	
AES DATA INC.	
SGM Technology for lighting spa	
Neopost Technologies	
HOKKAIDO ELECTRIC ENGINEERING CO.,LTD.	
Autronica Fire And Securirty	
Leeo Inc	
Guangzhou Younghead Electronic Technology Co.,Ltd	
SSANGYONG COMPUTER SYSTEMS	
Media Numerics Limited	
PROTEON INC.	
Lundinova AB	
MANNESMANN SCANGRAPHIC GMBH	
Kriwan Industrie-Elektronik GmbH	
Deepsound Tech. Co., Ltd	
DASAN CO., LTD.	
ELM DATA Co., Ltd.	
Shenzhen Syscan Technology Co.,Ltd.	
RF IDeas	
Iworld Networking, Inc.	
Lemke Diagnostics GmbH	
OA LABORATORY CO., LTD.	
KANSAI ELECTRIC CO., LTD.	
RADSPIN	
Jolla Ltd	
Saffron Solutions Inc	
HARRIS CORP COMPUTER SYS DIV	
Portalis LC	
Yuduan Mobile Co., Ltd.	
Electronic Systems Protection, Inc.	
GUANGZHOU GATEWAY ELECTRONICS CO., LTD	
Hisense broadband multimedia technology Co.,Ltd	
Peloton Interactive, Inc	
Technonia	
OTRUM ASA	
MEGAHERTZ CORPORATION	
Keysight Technologies, Inc.	
AB Regin	
CSST	
Optical Zonu Corporation	
ARGOSY RESEARCH INC.	
ZHS ZEITMANAGEMENTSYSTEME	
Philips Oral Healthcare, Inc.	
iQstor Networks, Inc.	
Scion Corporation	
NIPPON TELEGRAPH & TELEPHONE	
Granch Ltd.	
Adapcom	
Veo	
Actility	
SE Controls Asia Pacific Ltd	
Nethra Imaging Incorporated	
Valve Corporation	
Gantner Instruments GmbH	
MXCHIP Company Limited	
Shenzhen Minew Technologies Co., Ltd.	
G-Lab GmbH	
SECURE CARE PRODUCTS, INC	
VDA Elettronica spa	
Crystal Group, Inc.	
Tucson Embedded Systems	
3view Ltd	
Zhuhai Tianrui Electrical Power Tech. Co., Ltd.	
TELECON GALICIA,S.A.	
Audio Processing Technology Ltd	
SynCom Network, Inc.	
NRG SYSTEMS INC	
Sanyo Industries (UK) Limited	
ZT Group Int'l Inc	
Soronti, Inc.	
COMPUTATIONAL SYSTEMS, INC.	
Coster T.E. S.P.A.	
ACOGITO Co., Ltd	
V.I COMPUTER CORP.	
1Net Corporation	
LAND COMPUTER CO., LTD.	
ELM Inc.	
Zmodo Technology Corporation	
CALCULEX,INC.	
NTT DATA COMM. SYSTEMS CORP.	
Open Mesh, Inc.	
Fa. GIRA	
CARDWARE LAB, INC.	
Maxanna Technology Co., Ltd.	
TOPCON CORPORATION	
Intime Corp.	
DAEWOOIS	
U-Raku, Inc.	
ADEC & Parter AG	
HMI Sources Ltd.	
VideoServer, Inc.	
CHYNG HONG ELECTRONIC CO., LTD.	
XYCOM INC.	
National Datacast, Inc.	
T.D.T. Transfer Data Test GmbH	
HI-P Tech Corporation	
NEC TOKIN Corporation	
ASIX ELECTRONICS CORP.	
CEM Corporation	
APEX DATA, INC.	
N-Radio Technologies Co., Ltd.	
ION Networks, Inc.	
Cybertech Telecom Development	
HYPERCHIP Inc.	
Harmonic Video Network	
Medrad, Inc.	
ALIDIAN NETWORKS, INC.	
Eastmode Pte Ltd	
Wave7 Optics	
At Work Computers	
WSH GmbH	
SEMINDIA SYSTEMS PVT LTD	
Philips Lighting BV	
Synchronous, Inc.	
Metalligence Technology Corp.	
Takenaka Seisakusho Co.,Ltd	
MARTINHO-DAVIS SYSTEMS, INC.	
ISKRATEL	
WHITETREE NETWORK	
Extandon, Inc.	
RATOC SYSTEM INC.	
ACTIVE POWER	
Rigado, LLC	
Dazzle Multimedia, Inc.	
AM Telecom co., Ltd.	
ZNYX Networks, Inc.	
TomTom Software Ltd	
Shineway Technologies, Inc.	
Netcontrol Oy	
SHENZHEN TWOWING TECHNOLOGIES CO.,LTD.	
Silvershore Technology Partners	
Xenya d.o.o.	
I-View Now, LLC.	
Invicta Networks, Inc.	
Telefon-Gradnja d.o.o.	
Chengdu Phycom Tech Co., Ltd.	
N3 Corporation	
Liling FullRiver Electronics & Technology Ltd	
FusionDynamic Ltd.	
COMING MEDIA CORP.	
SHANGHAI ZHONGMI COMMUNICATION TECHNOLOGY CO.,LTD	
Pason Systems	
Robonica (Pty) Ltd	
XN TECHNOLOGIES	
CAMCO Produktions- und Vertriebs-GmbH für  Beschallungs- und Beleuchtungsanlagen	
Advanced Cybernetics Group	
Tsuken Electric Ind. Co.,Ltd	
E2S Electronic Engineering Solutions, S.L.	
Rosco Entertainment Technology, Inc.	
LARK Technologies, Inc	
JSC Zavod im. Kozitsky	
Packet Design, Inc.	
ANATEK, LLC	
Nippon Koei Power Systems Co., Ltd.	
Beijing Enter-Net co.LTD	
Movon Corporation	
Carma Industries Inc.	
Makus Inc.	
PRICOM Design	
EVI HEAT AB	
Igneous Systems	
77 Elektronika Kft.	
HangZhou JuRu Technology CO.,LTD	
CONTROLtronic GmbH	
Clack Corporation	
ELANsat Technologies, Inc.	
GHEO SA	
Jiangsu Zhongxun Electronic Technology Co., Ltd	
Tigo Energy	
Decatur Electronics	
ANNAX Anzeigesysteme GmbH	
DEP Corp.	
Palmmicro Communications	
Barun Electronics	
Application Technologies and Engineering Research Laboratory	
Aztech Electronics Pte Ltd	
e:cue	
Extron Electronics	
HeiSei Electronics	
Panasonic Electric Works Automation Controls Techno Co.,Ltd.	
AC&T SYSTEM CO., LTD.	
Jeorich Tech. Co.,Ltd.	
Ubicquia	
Shell International Exploration and Production, Inc.	
GE Security	
International Computers, Ltd	
ThinkEco, Inc.	
KRYPTON POLSKA	
ELAU AG	
JAVELIN SYSTEMS, INC.	
Navcast Inc.	
PRAXON, INC.	
BEIJING SOGOU TECHNOLOGY DEVELOPMENT CO., LTD.	
Stonesoft Corporation	
LPL  DEVELOPMENT S.A. DE C.V	
JUKO MANUFACTURE COMPANY, LTD.	
Air Link Technology	
Beckhoff Automation GmbH	
Aruba Networks	
Shenzhen Four Seas Global Link Network Technology Co., Ltd.	
Merry Electrics CO., LTD.	
Hangzhou I'converge Technology Co.,Ltd	
Countwise LTD	
Sify Technologies Ltd	
Ebay Inc	
Accutome	
PowerCom Technology	
ADVANCED TELECOMMUNICATIONS MODULES, LTD.	
Network Devices Pty Ltd	
Lascar Electronics Ltd	
LETEK Communications Inc.	
NEC Platforms, Ltd.	
Dyson Limited	
Grid Net, Inc.	
VisSim AS	
AthenTek Inc.	
CCC Network Systems Group Ltd.	
Riverstone Networks	
INNOVATIVE SYSTEMS & TECHNOLOGIES, INC.	
Aval Nagasaki Corporation	
SAYME WIRELESS SENSOR NETWORK	
CITADEL COMPUTER	
Takasago Ltd.	
JC Decaux SA DNT	
Hangzhou Royal Cloud Technology Co., Ltd	
Qihan Technology Co., Ltd	
DARTMOUTH COLLEGE	
MICRO CRAFT	
Kozio, Inc.	
NOMADIX INC.	
Ethertronics Inc	
GLOBALNET COMMUNICATIONS	
Eastcompeace Technology Co., Ltd	
GILBARCO, INC.	
Technocom Communications Technology (pte) Ltd	
KATHREIN TechnoTrend GmbH	
Fijowave Limited	
Fujitsu Siemens Computers	
WYPLAY SAS	
Linktel Technologies Co.,Ltd	
Shanghai Pateo Electronic Equipment Manufacturing Co., Ltd.	
FACIT K.K.	
DarbeeVision Inc.	
Teo Technologies, Inc	
DNE Technologies	
CerebrEX Inc.	
Bookham Inc	
Manufacturing System Insights, Inc.	
EG&G NUCLEAR INSTRUMENTS	
CompXs Limited	
Panodic(ShenZhen) Electronics Limted	
L-3 Sonoma EO	
Radiocrafts AS	
IP SQUARE Co, Ltd.	
Tandberg Data ASA	
BELL TECHNOLOGIES	
DACOS Technologies Co., Ltd.	
TECHNOLOGY CONCEPTS, LTD.	
Beijing JoinHope Image Technology Ltd.	
Richfit Information Technology Co., Ltd	
Juniper Networks	
MIMAKI ENGINEERING CO., LTD.	
Sivantos GmbH	
Proventix Systems, Inc.	
Stralfors AB	
Chubb CSC-Vendor AP	
NORTHWEST DIGITAL SYSTEMS, INC	
TomTom	
OMRON TATEISI ELECTRONICS CO.	
Si2 Microsystems Limited	
ROHM CO., LTD.	
Lara Technology, Inc.	
GLP German Light Products GmbH	
Behind The Set, LLC	
Sunny Heart Limited	
Clearwire	
Galazar Networks	
Mediatek Corp.	
Maxway Electronics CO.,LTD	
Fitbit Inc.	
Siama Systems Inc	
FUJINON CORPORATION	
eWings s.r.l.	
Thrane & Thrane A/S	
Z.M.P. RADWAG	
Reco Research Co., Ltd.	
TEXAS MICROSYSTEMS, INC.	
LG INFORMATION & COMM.	
Hitachi Printing Solutions, Ltd.	
DIVUS GmbH	
Hikari Co.,Ltd.	
Merit Li-Lin Ent.	
Lockheed Martin Tactical Systems	
Axiim	
AB Sciex	
NEOPARADIGM LABS, INC.	
Procket Networks	
WEPIO Co., Ltd.	
K-Tech Devices Corp.	
Phistek INC.	
Shenzhen GIEC Electronics Co., Ltd.	
Mesa Imaging	
Extenway Solutions Inc	
Microhard Systems Inc.	
Skyport Systems	
Cheetah Hi-Tech, Inc.	
Terawave Communications, Inc.	
EXCELAN	
Apex Electronics Factory	
S.A.A.A.	
Shenzhen Jinkeyi Communication Co., Ltd.	
EACEM	
ViaVideo Communications, Inc.	
LightChip, Inc.	
Rigol Technologies, Inc.	
PINNACLE DATA SYSTEMS, INC.	
Convergens Oy Ltd	
BlueExpert Technology Corp.	
ROTORK INSTRUMENTS, LTD.	
Socionext Inc.	
Obelux Oy	
CYLINK CORPORATION	
Novabase SGPS, SA	
Peplink International Ltd.	
Systimax Solutions	
WondaLink Inc.	
Newland Design + Assoc. Inc.	
INNOVI Technologies Limited	
FORDLEY DEVELOPMENT LIMITED	
Zeno Information System	
Jotron Electronics A/S	
ABB AB, Cewe-Control	
Escherlogic Inc.	
Multitone Electronics PLC	
DANTEL	
SCR Engineers Ltd.	
Frontier Silicon Ltd	
DH electronics GmbH	
Costar  electronics, inc.,	
Chrysalis Development	
ShenZhen EZL Technology Co., Ltd	
DIGI I'S LTD	
Digital Design Corporation	
MACAB AB	
Kaise Electronic Technology Co., Ltd.	
TEMIC SDS GmbH	
InterEnergy Co.Ltd,	
EUROTHERM LIMITED	
Telian Corporation	
VitalCom	
Selesta Ingegneria S.p.A.	
e-CON SYSTEMS INDIA PVT LTD	
Omni-ID USA, Inc.	
A+V Link Technologies, Corp.	
Decrane Aerospace - Audio International Inc.	
ViaGate Technologies, Inc.	
Foxconn(NanJing) Communication Co.,Ltd.	
SONIX COMMUNICATIONS, LTD.	
AtecoM GmbH advanced telecomunication modules	
Cepheid	
Psitek (Pty) Ltd	
GOULD INC.	
ELECOM Co.,LTD Laneed Division	
International Quartz Limited	
Versamed Inc.	
Linxtek Co.	
ESE Embedded System Engineer'g	
Aastra Telecom	
Cameo Communications, INC.	
Mainnet, Ltd.	
Femtocomm System Technology Corp.	
Netlogic AB	
Nanomegas	
IBT Interfaces	
Science-Technical Center RISSA	
Uwe Disch	
Diagnostic Instruments, Inc.	
Fengfan (BeiJing) Technology Co., Ltd.	
ACER PERIPHERALS, INC.	
Plastoform Industries Ltd.	
AVAL DATA CORPORATION	
The Parvus Corporation	
Avaya Inc	
HotLava Systems, Inc.	
SRISA	
Diagraph Corporation	
HITACHI SOFTWARE ENGINEERING	
Sogecam Industrial, S.A.	
FORCE INSTITUTE	
mywerk system GmbH	
Acer Computer(Shanghai) Limited.	
S1 Corporation	
APPRO TECHNOLOGY INC.	
Amesys Defense	
GoPro	
Dave Networks, Inc.	
Draeger Medical Systems, Inc.	
Pace-O-Matic, Inc.	
LABORATORY EQUIPMENT CORP.	
PICKER INTERNATIONAL	
Atsumi Electric Co.,LTD.	
NEXT NETS CORPORATION	
EMBEDDED PERFORMANCE INC.	
Secura Key	
CAPITOL BUSINESS SYSTEMS, LTD.	
Cabletron Systems, Inc.	
Zetec, Inc.	
Energy Imports Ltd	
P.A. Semi, Inc.	
TEKNEMA, INC.	
HiteVision Digital Media Technology Co.,Ltd.	
Neology	
SATORI ELECTORIC CO., LTD.	
Certance Inc.	
Micro Technology Co., Ltd.	
China Broadband Wireless IP Standard Group	
PanAccess Communications,Inc.	
TRP Systems BV	
Fike Corporation	
Joby Inc.	
NEC Personal Products	
ProVision Communications	
RFTECH	
Foctek Photonics, Inc.	
InterAir Wireless	
Beijing Sankuai Online Technology Co.,Ltd	
BQT Solutions (Australia)Pty Ltd	
A2B Electronics AB	
BTB Korea INC	
AT & T Laboratories - Cambridge Ltd	
Blackboard Inc.	
Techmetro Corp.	
REPUBLIC TECHNOLOGY, INC.	
ENTREGA TECHNOLOGIES, INC.	
Progressive Gaming International	
Ingate Systems	
Shenzhen Haitianxiong Electronic Co., Ltd.	
SAKA TECHNO SCIENCE CO.,LTD	
Broadbus Technologies	
ShanDong Tecsunrise  Co.,Ltd	
Scanmatic AS	
BEB Industrie-Elektronik AG	
Xsense Technology Corp.	
eSSys Co.,Ltd	
University of Michigan	
AETA AUDIO SYSTEMS	
Digital Electronics Products Ltd.	
Shenzhen Bolutek Technology Co.,Ltd.	
Secui.com Corporation	
Zenitel Norway AS	
HOLUX Technology, Inc.	
Cisco-Linksys, LLC	
TimeKeeping Systems, Inc.	
Nissho-denki Co.,LTD.	
Datafox GmbH	
Danish Interpretation Systems A/S	
SuperVision Solutions LLC	
Star Semiconductor Corporation	
Alert Metalguard ApS	
CoachComm, LLC	
NextGenTel Holding ASA	
Honeywell	
Everex Communications Inc.	
PT. Panggung Electric Citrabuana	
Power-One as	
GLOBESPAN SEMICONDUCTOR, INC.	
Alcatel Bell N.V.	
Benein, Inc	
RoyalTek Company Ltd.	
Shester Communications Inc	
V.D.S. Video Display Systems srl	
MARCONI SPA	
Microwave Radio Communications	
CASwell INC.	
Hitachi High Technologies America, Inc.	
Generiton Co., Ltd.	
Bright	
Alcatel Canada Inc.	
NR ELECTRIC CO., LTD	
FORTUNETEK CO., LTD	
LG innotek	
Hub-Tech	
CLT INT'L IND. CORP.	
YSTen Technology Co.,Ltd	
VOSSWINKEL F.U.	
Reliable Controls	
ARCHEAN Technologies	
GBS Laboratories LLC	
RADIANTECH, INC.	
Sendtek Corporation	
CASTLENET TECHNOLOGY, INC.	
Bimeng Comunication System Co. Ltd	
Dongseo system.	
Liebert-Hiross Spa	
Ando Electric Corporation	
Wingtech Group (HongKong）Limited	
Zoltrix International Limited	
3 Greens Aviation Limited	
Raptor Networks Technology	
Verifone	
W-IE-NE-R Plein & Baus GmbH	
HAZELTINE CORPORATION, MS 1-17	
Infilco Degremont Inc.	
Deutron Electronics Corp.	
SOLOMON Technology Corp.	
Trebing & Himstedt Prozeßautomation GmbH & Co. KG	
SMAX Technology Co., Ltd.	
Nisca corporation	
LOGICAL DESIGN GROUP, INC.	
PAC International Ltd	
